Tipo_Fundo_Classe;CNPJ_Fundo_Classe;Data_Referencia;Versao;Data_Entrega;Nome_Fundo_Classe;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email
Classe;08.014.513/0001-63;2026-02-01;1;2026-03-13;HNS LOURDES FII;2006-04-20;INVESTIDORES EM GERAL;BRNSLUCTF008;1293286;N;N;;Hospital;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;08.014.513/0001-63;2026-03-01;1;2026-04-14;HNS LOURDES FII;2006-04-20;INVESTIDORES EM GERAL;BRNSLUCTF008;1293286;N;N;;Hospital;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;08.014.513/0001-63;2026-04-01;1;2026-05-12;HNS LOURDES FII;2006-04-20;INVESTIDORES EM GERAL;BRNSLUCTF008;1293286;N;N;;Hospital;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;08.014.513/0001-63;2026-05-01;1;2026-06-15;HNS LOURDES FII;2006-04-20;INVESTIDORES EM GERAL;BRNSLUCTF008;1293286;N;N;;Hospital;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;08.014.513/0001-63;2026-06-01;1;2026-07-15;HNS LOURDES FII;2006-04-20;INVESTIDORES EM GERAL;BRNSLUCTF008;1293286;N;N;;Hospital;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;08.014.513/0001-63;2026-07-01;1;2026-08-14;HNS LOURDES FII;2006-04-20;INVESTIDORES EM GERAL;BRNSLUCTF008;1293286;N;N;;Hospital;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;08.098.114/0001-28;2026-01-01;1;2026-02-13;HSI RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2006-06-26;INVESTIDORES EM GERAL;BRPRGDCTF001;8898724;N;N;;Outros;Ativa;Indeterminado;;30/06;S;S;N;S;S;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com
Classe;08.098.114/0001-28;2026-02-01;1;2026-03-13;HSI RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2006-06-26;INVESTIDORES EM GERAL;BRPRGDCTF001;8898724;N;N;;Outros;Ativa;Indeterminado;;30/06;S;S;N;S;S;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com
Classe;08.098.114/0001-28;2026-03-01;1;2026-04-14;HSI RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2006-06-26;INVESTIDORES EM GERAL;BRPRGDCTF001;8898724;N;N;;Outros;Ativa;Indeterminado;;30/06;S;S;N;S;S;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com
Classe;08.098.114/0001-28;2026-04-01;1;2026-05-15;HSI RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2006-06-26;INVESTIDORES EM GERAL;BRPRGDCTF001;8898724;N;N;;Outros;Ativa;Indeterminado;;30/06;S;S;N;S;S;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com
Classe;08.098.114/0001-28;2026-05-01;1;2026-06-15;HSI RENDA IMOBILIÁRIA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2006-06-26;INVESTIDORES EM GERAL;BRPRGDCTF001;8898724;N;N;;Outros;Ativa;Indeterminado;;30/06;S;S;N;S;S;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com
Classe;08.098.114/0001-28;2026-06-01;1;2026-07-15;BTG PACTUAL RENDA URBANA FII RESP LIMITADA;2006-06-26;INVESTIDORES EM GERAL;BRPRGDCTF001;8898724;N;N;;Outros;Ativa;Indeterminado;;30/06;S;S;N;S;S;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;59281253000123;PRAIA DE BOTAFOGO;501;;Botafogo;Rio de Janeiro;RJ;22250-040;(21)3262-9600;;;www.btgpactual.com/apex-brazil/;ol-juridico@btgpactual.com
Classe;08.098.114/0001-28;2026-07-01;1;2026-08-14;BTG RENDA URB FII;2006-06-26;INVESTIDORES EM GERAL;BRBTRUCTF008;8898724;N;N;;Outros;Ativa;Indeterminado;;01/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;08.417.532/0001-30;2026-01-01;2;2026-04-02;FCM FII DE RESPONSABILIDADE LIMITADA;2006-08-14;INVESTIDOR QUALIFICADO;;46971;N;N;;Outros;Definida;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;Avenida Chedid Jafet;222;Bloco B - Conjunto 32;Vila Olímpia;São Paulo;SP;04551-065;11 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;08.417.532/0001-30;2026-02-01;2;2026-04-02;FCM FII DE RESPONSABILIDADE LIMITADA;2006-08-14;INVESTIDOR QUALIFICADO;;46971;N;N;;Outros;Definida;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;Avenida Chedid Jafet;222;Bloco B - Conjunto 32;Vila Olímpia;São Paulo;SP;04551-065;11 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;08.417.532/0001-30;2026-03-01;1;2026-04-10;FCM FII DE RESPONSABILIDADE LIMITADA;2006-08-14;INVESTIDOR QUALIFICADO;;46971;N;N;;Outros;Definida;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;Avenida Chedid Jafet;222;Bloco B - Conjunto 32;Vila Olímpia;São Paulo;SP;04551-065;11 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;08.417.532/0001-30;2026-04-01;1;2026-05-07;FCM FII DE RESPONSABILIDADE LIMITADA;2006-08-14;INVESTIDOR QUALIFICADO;;46971;N;N;;Outros;Definida;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;Avenida Chedid Jafet;222;Bloco B - Conjunto 32;Vila Olímpia;São Paulo;SP;04551-065;11 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;08.417.532/0001-30;2026-05-01;1;2026-06-09;FCM FII DE RESPONSABILIDADE LIMITADA;2006-08-14;INVESTIDOR QUALIFICADO;;46971;N;N;;Outros;Definida;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;Avenida Chedid Jafet;222;Bloco B - Conjunto 32;Vila Olímpia;São Paulo;SP;04551-065;11 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br
Classe;08.417.532/0001-30;2026-06-01;1;2026-07-14;FCM FII DE RESPONSABILIDADE LIMITADA;2006-08-14;INVESTIDOR QUALIFICADO;;46971;N;N;;Outros;Definida;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;Avenida Chedid Jafet;222;Bloco B - Conjunto 32;Vila Olímpia;São Paulo;SP;04551-065;11 3509-6600;;;www.riobravo.com.br;ri@riobravo.com.br
Classe;08.417.532/0001-30;2026-07-01;1;2026-08-11;FCM FII DE RESPONSABILIDADE LIMITADA;2006-08-14;INVESTIDOR QUALIFICADO;;46971;N;N;;Outros;Definida;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;Avenida Chedid Jafet;222;Bloco B - Conjunto 32;Vila Olímpia;São Paulo;SP;04551-065;11 3509-6600;;;www.riobravo.com.br;ri@riobravo.com.br
Classe;08.431.747/0001-06;2026-01-01;2;2026-02-26;HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO;2006-12-28;INVESTIDORES EM GERAL;BRHGBSCTF000;129133010;N;N;;Shoppings;Ativa;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
Classe;08.431.747/0001-06;2026-02-01;1;2026-03-12;HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO;2006-12-28;INVESTIDORES EM GERAL;BRHGBSCTF000;129133010;N;N;;Shoppings;Ativa;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
Classe;08.431.747/0001-06;2026-03-01;1;2026-04-14;HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO;2006-12-28;INVESTIDORES EM GERAL;BRHGBSCTF000;129133010;N;N;;Shoppings;Ativa;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
Classe;08.431.747/0001-06;2026-04-01;1;2026-05-12;HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO;2006-12-28;INVESTIDORES EM GERAL;BRHGBSCTF000;129133010;N;N;;Shoppings;Ativa;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
Classe;08.431.747/0001-06;2026-05-01;1;2026-06-12;HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO;2006-12-28;INVESTIDORES EM GERAL;BRHGBSCTF000;144355726;N;N;;Shoppings;Ativa;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
Classe;08.431.747/0001-06;2026-06-01;1;2026-07-14;HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO;2006-12-28;INVESTIDORES EM GERAL;BRHGBSCTF000;144355726;N;N;;Shoppings;Ativa;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
Classe;08.431.747/0001-06;2026-07-01;1;2026-08-13;HEDGE BRASIL SHOPPING FUNDO DE INVESTIMENTO IMOBILIÁRIO;2006-12-28;INVESTIDORES EM GERAL;BRHGBSCTF000;144355726;N;N;;Shoppings;Ativa;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br
Classe;08.693.497/0001-82;2026-01-01;1;2026-02-12;FUNDO DE INVESTIMENTO IMOBILIÁRIO VEREDA;2019-11-13;INVESTIDORES EM GERAL;BRVERECTF002;639906.5347;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
Classe;08.693.497/0001-82;2026-02-01;1;2026-03-13;FUNDO DE INVESTIMENTO IMOBILIÁRIO VEREDA;2019-11-13;INVESTIDORES EM GERAL;BRVERECTF002;639906.5347;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
Classe;08.693.497/0001-82;2026-03-01;1;2026-04-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO VEREDA;2019-11-13;INVESTIDORES EM GERAL;BRVERECTF002;640565.5375;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
Classe;08.693.497/0001-82;2026-04-01;1;2026-05-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO VEREDA;2019-11-13;INVESTIDORES EM GERAL;BRVERECTF002;640565.5375;N;N;;Multicategoria;Ativa;Indeterminado;;30/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
Classe;08.693.497/0001-82;2026-05-01;1;2026-06-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO VEREDA;2019-11-13;INVESTIDORES EM GERAL;BRVERECTF002;640565.5375;N;N;;Multicategoria;Ativa;Indeterminado;;30/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
Classe;08.693.497/0001-82;2026-06-01;1;2026-07-15;FUNDO DE INVESTIMENTO IMOBILIÁRIO VEREDA;2019-11-13;INVESTIDORES EM GERAL;BRVERECTF002;640565.5375;N;N;;Multicategoria;Ativa;Indeterminado;;30/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
Classe;08.693.497/0001-82;2026-07-01;1;2026-08-14;FUNDO DE INVESTIMENTO IMOBILIÁRIO VEREDA;2007-05-31;INVESTIDORES EM GERAL;BRVERECTF002;640565.5375;N;N;;Multicategoria;Ativa;Indeterminado;;30/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br
Classe;08.696.175/0001-97;2026-01-01;1;2026-02-13;RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2007-01-30;INVESTIDORES EM GERAL;BRHUSCCTF009;927162;N;N;;Logística;Ativa;Indeterminado;;30/06;S;N;N;S;N;OLIVEIRA TRUST DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;36113876000191;AVENIDA DAS AMÉRICAS;3434;BLOCO 07 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
Classe;08.696.175/0001-97;2026-02-01;1;2026-03-13;RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2007-01-30;INVESTIDORES EM GERAL;BRHUSCCTF009;927162;N;N;;Logística;Ativa;Indeterminado;;30/06;S;N;N;S;N;OLIVEIRA TRUST DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;36113876000191;AVENIDA DAS AMÉRICAS;3434;BLOCO 07 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
Classe;08.696.175/0001-97;2026-03-01;1;2026-04-13;RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2007-01-30;INVESTIDORES EM GERAL;BRHUSCCTF009;927162;N;N;;Logística;Ativa;Indeterminado;;30/06;S;N;N;S;N;OLIVEIRA TRUST DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;36113876000191;AVENIDA DAS AMÉRICAS;3434;BLOCO 07 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
Classe;08.696.175/0001-97;2026-04-01;1;2026-05-11;RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2007-01-30;INVESTIDORES EM GERAL;BRHUSCCTF009;927162;N;N;;Logística;Ativa;Indeterminado;;30/06;S;N;N;S;N;OLIVEIRA TRUST DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;36113876000191;AVENIDA DAS AMÉRICAS;3434;BLOCO 07 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
Classe;08.696.175/0001-97;2026-05-01;1;2026-06-15;RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2007-01-30;INVESTIDORES EM GERAL;BRHUSCCTF009;927162;N;N;;Logística;Ativa;Indeterminado;;30/06;S;N;N;S;N;OLIVEIRA TRUST DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;36113876000191;AVENIDA DAS AMÉRICAS;3434;BLOCO 07 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
Classe;08.696.175/0001-97;2026-06-01;1;2026-07-15;RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2007-01-30;INVESTIDORES EM GERAL;BRHUSCCTF009;927162;N;N;;Logística;Ativa;Indeterminado;;30/06;S;N;N;S;N;OLIVEIRA TRUST DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;36113876000191;AVENIDA DAS AMÉRICAS;3434;BLOCO 07 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
Classe;08.696.175/0001-97;2026-07-01;1;2026-08-07;RB CAPITAL RENDA I FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2007-01-30;INVESTIDORES EM GERAL;BRHUSCCTF009;927162;N;N;;Logística;Ativa;Indeterminado;;30/06;S;N;N;S;N;OLIVEIRA TRUST DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;36113876000191;AVENIDA DAS AMÉRICAS;3434;BLOCO 07 - SALA 201;BARRA DA TIJUCA;RIO DE JANEIRO;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br
Classe;08.706.065/0001-69;2026-01-01;1;2026-02-13;HOTEL MAXINVEST FII;2007-02-13;INVESTIDORES EM GERAL;BRHTMXCTF000;2888094;N;N;;Hotel;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;08.706.065/0001-69;2026-02-01;1;2026-03-13;HOTEL MAXINVEST FII;2007-02-13;INVESTIDORES EM GERAL;BRHTMXCTF000;2888094;N;N;;Hotel;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;08.706.065/0001-69;2026-03-01;1;2026-04-15;HOTEL MAXINVEST FII;2007-02-13;INVESTIDORES EM GERAL;BRHTMXCTF000;2888094;N;N;;Hotel;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;08.706.065/0001-69;2026-04-01;1;2026-05-15;HOTEL MAXINVEST FII;2007-02-13;INVESTIDORES EM GERAL;BRHTMXCTF000;2888094;N;N;;Hotel;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;08.706.065/0001-69;2026-05-01;1;2026-06-15;HOTEL MAXINVEST FII;2007-02-13;INVESTIDORES EM GERAL;BRHTMXCTF000;2888094;N;N;;Hotel;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;08.706.065/0001-69;2026-06-01;1;2026-07-15;HOTEL MAXINVEST FII;2007-02-13;INVESTIDORES EM GERAL;BRHTMXCTF000;2888094;N;N;;Hotel;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;08.706.065/0001-69;2026-07-01;1;2026-08-14;HOTEL MAXINVEST FII;2007-02-13;INVESTIDORES EM GERAL;BRHTMXCTF000;2888094;N;N;;Hotel;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;08.924.783/0001-01;2026-01-01;2;2026-02-26;BC FUND FII;2007-07-20;INVESTIDORES EM GERAL;BRBRCRCTF000;26638202;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;08.924.783/0001-01;2026-02-01;1;2026-03-13;BC FUND FII;2007-07-20;INVESTIDORES EM GERAL;BRBRCRCTF000;26638202;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;08.924.783/0001-01;2026-03-01;1;2026-04-15;BC FUND FII;2007-07-20;INVESTIDORES EM GERAL;BRBRCRCTF000;26638202;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;08.924.783/0001-01;2026-04-01;2;2026-05-28;BC FUND FII;2007-07-20;INVESTIDORES EM GERAL;BRBRCRCTF000;26638202;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
Classe;08.924.783/0001-01;2026-05-01;2;2026-06-18;BC FUND FII;2007-07-20;INVESTIDORES EM GERAL;BRBRCRCTF000;26638202;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S/A DTVM;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com
