Tipo_Fundo_Classe;CNPJ_Fundo_Classe;Data_Referencia;Versao;Data_Entrega;Nome_Fundo_Classe;Data_Funcionamento;Publico_Alvo;Codigo_ISIN;Quantidade_Cotas_Emitidas;Fundo_Exclusivo;Cotistas_Vinculo_Familiar;Mandato;Segmento_Atuacao;Tipo_Gestao;Prazo_Duracao;Data_Prazo_Duracao;Encerramento_Exercicio_Social;Mercado_Negociacao_Bolsa;Mercado_Negociacao_MBO;Mercado_Negociacao_MB;Entidade_Administradora_BVMF;Entidade_Administradora_CETIP;Nome_Administrador;CNPJ_Administrador;Logradouro;Numero;Complemento;Bairro;Cidade;Estado;CEP;Telefone1;Telefone2;Telefone3;Site;Email;_data;_versao;_cnpj;Total_Numero_Cotistas;Numero_Cotistas_Pessoa_Fisica;Patrimonio_Liquido;Valor_Patrimonial_Cotas;Cotas_Emitidas;Percentual_Rentabilidade_Efetiva_Mes;Percentual_Dividend_Yield_Mes;Percentual_Amortizacao_Cotas_Mes;Percentual_Despesas_Taxa_Administracao
Classe;09.150.967/0001-24;2026-07-01;1;2026-08-12;FUNDO DE INVESTIMENTO IMOBILIÁRIO PATRIMONIAL IV;2007-12-17;INVESTIDOR QUALIFICADO;;73305;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;OSLO CAPITAL DTVM;13673855000125;Rua Dr. Eduardo de Souza Aranha;153;4º andar;Vila Nova Conceição;São Paulo;SP;04543120;35133144;;;www.oslodtvm.com;fiduciario@oslodtvm.com;2026-07-01;1;09150967000124;14;;4558115.16;62.1801399631676;73305;-0.01101;0;0;0.00474
Classe;09.276.964/0001-31;2026-07-01;1;2026-08-04;FII PLANNER 0418 - PROPERTY INVEST FII;2008-01-11;INVESTIDOR QUALIFICADO;BRPRPYCTF008;1206868.34768904;N;N;;Shoppings;Definida;Indeterminado;;31/12;N;N;S;N;N;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Jardim Paulistano;São Paulo;SP;04538-132;(11) 3504-6800;;;www.planner.com.br;informacoesregulatorias@planner.com.br;2026-07-01;1;09276964000131;1;0;464346395.25;384.753147382769;1206868.34768904;-9.8E-05;0;0;4.49311983756592E-05
Classe;09.326.861/0001-39;2026-07-01;1;2026-08-13;SHOPPING WEST PLAZA FUNDO DE INVESTIMENTO IMOBILIARIO;2008-01-17;INVESTIDORES EM GERAL;BRWPLZCTF004;1186683;N;N;;Shoppings;Definida;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2026-07-01;1;09326861000139;1424;;64824245.18;54.6264210239803;1186683;0.006282;0.00677;0;0.000438
Classe;09.517.273/0001-82;2026-07-01;1;2026-08-14;SEQUÓIA III RENDA IMOBILIÁRIA FII;2019-12-31;INVESTIDORES EM GERAL;BRSEQRCTF002;1665695.3525;N;N;;Logística;Ativa;Indeterminado;;30/12;S;N;N;S;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2026-07-01;1;09517273000182;3961;3938;162080722.7;97.30514194;1665695.3525;0.00650348;0.00604868;0;0.000219
Classe;09.552.812/0001-14;2026-07-01;1;2026-08-12;BTG CRÉDITO IMOB FII;2008-05-19;INVESTIDORES EM GERAL;BRFEXCCTF007;99521172;N;N;;Outros;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;09552812000114;214866;214584;1003960405.43;10.087908;99521172;0;0;0;0.000876
Classe;10.347.985/0001-80;2026-07-01;1;2026-08-14;CIDADE JARDIM CONTINENTAL TOWER FII;2010-12-22;INVESTIDOR QUALIFICADO;BRCJCTCTF001;3140000;N;N;;Escritórios;Definida;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2026-07-01;1;10347985000180;774;;231671567.99;73.7807541369427;3140000;0.003659;0.003254;0;0.000639
Classe;10.375.382/0001-91;2026-07-01;1;2026-08-13;HEDGE FLORIPA SHOPPING FII;2009-09-21;INVESTIDORES EM GERAL;BRFLRPCTF006;7750000;N;N;;Shoppings;Definida;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2026-07-01;1;10375382000191;1841;;162703416.95;20.993989283871;7750000;0.006253;0.007139;0;0.000532
Classe;10.427.246/0001-06;2026-07-01;1;2026-08-14;PRIME P FII;2009-02-03;INVESTIDOR QUALIFICADO;BRPMEPCTF001;12140378;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;10427246000106;1;0;194032413.56;15.982403;12140378;-0.009841;-0.002489;0;0.000264
Classe;10.456.799/0001-89;2026-07-01;1;2026-08-14;PHORBIS FII - RESPONSABILIDADE LIMITADA;2008-12-09;INVESTIDOR QUALIFICADO;0;97036;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;RIO BRAVO INESTIMENTOS DTVM LTDA;72600026000181;Avenida Chedid Jafet;222;Conjunto 32 Bloco B;Vila Olímpia;SÃO PAULO;SP;04551-065;11 35096600;;;www.riobravo.com.br;ri@riobravo.com.bbr;2026-07-01;1;10456799000189;2;;1121793914.3;11560.5951842615;97036;-0.031114;0;0;5.6E-05
Classe;10.522.648/0001-81;2026-07-01;1;2026-08-14;DOVEL FII;2021-03-19;INVESTIDOR QUALIFICADO;BRDOVLCTF006;66406.0074;N;N;;Escritórios;Ativa;Determinado;2045-03-19;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;10522648000181;101;;38751862.33;583.559588164609;66406.0074;0.013619;0.01104;;0.000961960219680622
Classe;10.869.155/0001-12;2026-07-01;1;2026-08-14;PDPSC FII;2009-06-16;INVESTIDORES EM GERAL;BRPQDPCTF004;259104;N;N;;Shoppings;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;10869155000112;2951;2917;672144640.22;2594.1114;259104;0.006843;0.005078;0;0.000205
Classe;10.991.914/0001-15;2026-07-01;1;2026-08-07;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA CEDAE;2009-07-13;INVESTIDORES EM GERAL;BRCXCECTF004;1712950;N;N;;Escritórios;Definida;Indeterminado;;31/12;S;N;N;S;N;CAIXA ECONOMICA FEDERAL;00360305000104;Avenida Paulista;750;9º Andar;Cerqueira Cesar;São Paulo;SP;01310-300;(11) 3572-4400;(11) 3572-4600;;www.caixa.gov.br;geafi06@caixa.gov.br;2026-07-01;1;10991914000115;2793;2781;108187944.52;63.158845570507;1712950;0.008011;0.007594;0;0.000515
Classe;11.044.355/0001-07;2026-07-01;1;2026-08-13;STARX FII RESPONSABILIDADE LIMITADA;2021-08-02;INVESTIDORES EM GERAL;BRSTRXCTF006;1613559;N;N;;Shoppings;Definida;Indeterminado;;31/12;S;N;N;S;N;INTER DTVM LTDA.;18945670000146;AV BARBACENA;1219;21º ANDAR;SANTO AGOSTINHO;Belo Horizonte;MG;30190131;(31) 3614-5332;;;http://www.bancointer.com.br/inter-dtvm;ri.fii@interdtvm.com.br;2026-07-01;1;11044355000107;111;;247860998.16;153.61136355;1613559;0.00737789;0.00534898;0;0.000119
Classe;11.160.521/0001-22;2026-07-01;1;2026-08-14;PÁTRIA RECEBÍVEIS IMOBILIÁRIOS - FII;2009-12-22;INVESTIDORES EM GERAL;BRHGCRCTF000;15418106;N;N;;Outros;Ativa;Indeterminado;;31/12;S;N;N;S;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;9 ANDAR;Botafogo;Rio de Janeiro;RJ;222050-906;(11) 3524-8888;;;www.genialinvestimentos.com.br;structured-funds@genial.com.vc;2026-07-01;1;11160521000122;104326;104051;1501746013.56;97.4014586201444;15418106;0.009563;0.01026;0;0.000701
Classe;11.179.118/0001-45;2026-07-01;1;2026-08-12;ANHANGUERA FII;2009-12-16;INVESTIDORES EM GERAL;BRFAEDCTF003;692377;S;N;;Outros;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;11179118000145;3885;3879;154944944.09;223.78696;692377;-1E-06;-1E-06;0;0.000375
Classe;11.233.841/0001-65;2026-07-01;1;2026-08-14;REAL MINAS FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2009-12-01;INVESTIDOR QUALIFICADO;BRRLMICTF007;1529229.79730436;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;36113876000191;Av. das Américas;3434;Bl. 7 Grupo 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2026-07-01;1;11233841000165;1;;405133804.43;264.926700450218;1529229.79730436;0.009883;0;0;0
Classe;11.260.134/0001-68;2026-06-01;1;2026-07-15;PÁTRIA PRIME OFFICES - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2010-10-07;INVESTIDORES EM GERAL;BRHGPOCTF009;1753057;N;N;;Escritórios;Definida;Indeterminado;;31/12;S;N;N;S;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;9 ANDAR;Botafogo;Rio de Janeiro;RJ;222050-906;(11) 3524-8888;;;www.genialinvestimentos.com.br;structured-funds@genial.com.vc;2026-06-01;1;11260134000168;7984;7931;88394914.2;50.4232972458967;1753057;0.024395;0.00271;0;0
Classe;11.268.335/0001-01;2026-07-01;1;2026-08-12;JPP FII;2012-01-02;INVESTIDOR PROFISSIONAL;BRJPPDCTF009;220.4949061;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;S;N;N;S;BEM DTVM LTDA;00066670000100;Núcleo Cidade de Deus;S/N;Prédio Prata - 4º Andar;Vila Yara;Osasco;SP;06029-900;(11) 3684-4522;;;www.bradescobemdtvm.com.br;bemdtvm@bradesco.com.br;2026-07-01;1;11268335000101;1;;153212732.62;694858.377138718;220.4949061;0.004432;0;0;7.6E-05
Classe;11.274.415/0001-70;2026-07-01;1;2026-08-14;MAX RETAIL FII;2010-04-20;INVESTIDORES EM GERAL;BRMAXRCTF009;1125655;N;N;;Multicategoria;Definida;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;11274415000170;3414;3393;105325112.54;93.567845;1125655;0.015067;0.010751;0;0.000679
Classe;11.281.322/0001-72;2026-07-01;1;2026-08-13;PRESIDENTE VARGAS FUNDO DE INVESTIMENTO IMOBILIÁRIO;2011-01-03;INVESTIDORES EM GERAL;BRPRSVCTF008;317000;N;N;;Escritórios;Definida;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2026-07-01;1;11281322000172;772;;29958111.91;94.5050848895899;317000;-0.008089;0;0;0.002486
Classe;11.326.746/0001-06;2026-07-01;1;2026-08-14;TAG GR IV FUNDO DE INVESTIMENTO IMOB;2010-05-28;INVESTIDOR QUALIFICADO;BRGRIVCTF008;17450;N;N;;Multicategoria;Definida;Indeterminado;;31/12;N;N;S;N;N;VÓRTX DTVM LTDA;22610500000188;Rua Gilberto Sabino;215;4º ANDAR;Pinheiros;São Paulo;SP;5425020;11 3030-7177;;;www.vortx.com.br;fundos@vortx.com.br;2026-07-01;1;11326746000106;1;0;421495627;24154.47719198;17450;0.00698539;0;0;6.4E-05
Classe;11.602.654/0001-01;2026-07-01;1;2026-08-12;CAMPUS FARIA LIM FII;2010-06-08;INVESTIDORES EM GERAL;BRFCFLCTF009;3474010;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;11602654000101;2813;2797;434612477.42;125.10398;3474010;0;0;0;0.00027
Classe;11.664.201/0001-00;2026-07-01;1;2026-08-14;FATOR VERITA FII;2023-12-28;INVESTIDORES EM GERAL;BRVRTACTF008;15592424;N;N;;Outros;Ativa;Indeterminado;;31/12;S;N;N;S;N;BANCO FATOR S.A.;33644196000106;R. DR. RENATO PAES DE BARROS;1017;12º andar;ITAIM BIBI;SÃO PAULO;SP;04530-001;55-(11)30499100;;;www.bancofator.com.br;fundosimobiliarios@fator.com.br;2026-07-01;1;11664201000100;101282;;1296540830.94;83.1519737367327;15592424;0.013419;0.010255;0;0.000787
Classe;11.728.688/0001-47;2026-07-01;1;2026-08-14;PÁTRIA LOG - FUNDO DE INVESTIMENTO IMOBILIÁRIO;2010-05-03;INVESTIDORES EM GERAL;BRHGLGCTF004;45601745;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;BANCO GENIAL S.A.;45246410000155;Praia de Botafogo;228;9 ANDAR;Botafogo;Rio de Janeiro;RJ;222050-906;(11) 3524-8888;;;https://www.bancogenial.com/;structured-funds@genial.com.vc;2026-07-01;1;11728688000147;608345;;7589554105.43;166.431221117306;45601745;0.005991;0.007023;0;0.000489
Classe;11.769.604/0001-13;2026-07-01;1;2026-08-04;FII PLANNER 2557 - GSFI FII;2010-05-19;INVESTIDORES EM GERAL;BRGSFICTF009;96110102.7882761;N;N;;Shoppings;Definida;Indeterminado;;31/12;N;N;S;N;N;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Jardim Paulistano;São Paulo;SP;04538-132;(11) 3504-6800;;;www.planner.com.br;informacoesregulatorias@planner.com.br;2026-07-01;1;11769604000113;7000;6968;1219824372.36;12.6919474329061;96110102.7882761;-0.003211;0;0;9.09675790337887E-05
Classe;11.827.568/0001-05;2026-07-01;1;2026-08-07;INCENTIVO FUNDO DE INVESTIMENTO IMOBILIÁRIO-FII;2010-06-23;INVESTIDOR QUALIFICADO E PROFISSIONAL;BRINC1CTF005;37122134.4905246;N;N;;Multicategoria;Ativa;Indeterminado;;30/06;S;N;N;S;N;RJI CTVM LTDA;42066258000130;AVENIDA RIO BRANCO;138;4º ANDAR - SALA 402;CENTRO;RIO DE JANERIO;RJ;20040-002;21-3500-4514;21-3500-4514;;www.rjicv.com.br;controladoria.fundos@rjicv.com.br;2026-07-01;1;11827568000105;1;;52377930.4;1.41096224985041;37122134.4905246;0.005402;0;0;0.0013649134178085
Classe;11.839.593/0001-09;2026-07-01;1;2026-08-14;BTGP LOGISTICA FII;2010-08-06;INVESTIDORES EM GERAL;BRBTLGCTF000;70940261;N;N;;Multicategoria;Ativa;Indeterminado;;30/06;S;N;N;S;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;11839593000109;515243;514237;7580921710.93;106.86346;70940261;0.015447;0.009476;0;0.000707
Classe;11.945.604/0001-27;2026-07-01;2;2026-08-26;RB CAPITAL DESENVOLVIMENTO RESIDENCIAL II FII - FII;2010-09-27;INVESTIDOR QUALIFICADO;BRRBDSCTF006;126523;N;N;;Residencial;Ativa;Determinado;2026-12-31;30/06;S;N;N;S;N;OLIVEIRA TRUST DTVM S.A.;36113876000191;Av. das Américas;3434;Bl. 7 Grupo 201;Barra da Tijuca;Rio de Janeiro;RJ;22640-102;(21) 3514-0000;;;www.oliveiratrust.com.br;ger2.fundos@oliveiratrust.com.br;2026-07-01;2;11945604000127;806;;3114522.96;24.6162591781731;126523;-0.001581;0;0;0.001846
Classe;12.005.956/0001-65;2026-07-01;1;2026-08-14;KINEA RENDA IMOBILIARIA FII RESPONSABILIDADE LIMITADA;2010-08-11;INVESTIDORES EM GERAL;BRKNRICTF007;28204047;N;N;;Multicategoria;Ativa;Indeterminado;;30/06;S;N;N;S;N;INTRAG DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS LTDA;62418140000131;AV BRIGADEIRO FARIA LIMA;3400;10º Andar;ITAIM BIBI;SÃO PAULO;SP;04538132;55 (11) 30726012;;;www.intrag.com.br;produtosestruturados@itau-unibanco.com.br;2026-07-01;1;12005956000165;313347;;4608084808.54;163.383815398549;28204047;0.005928;0.006727;0;0.000967
Classe;12.323.955/0001-69;2026-07-01;1;2026-08-14;SABIÁ FUNDO DE INVESTIMENTO IMOBILIÁRIO;2010-07-30;INVESTIDOR QUALIFICADO;;5834008.97421913;N;N;;Outros;Ativa;Indeterminado;;31/12;N;N;S;N;N;GENIAL INVESTIMENTOS CORRETORA DE VALORES MOBILIÁRIOS S.A.;27652684000162;PRAIA DE BOTAFOGO;228;9º ANDAR;BOTAFOGO;RIO DE JANEIRO;RJ;22250-906;(21) 3923-3000;0800 605 8888;;www.genial.com.vc;middleadm@genial.com.vc;2026-07-01;1;12323955000169;1;;184258678.91;31.5835439616653;5834008.97421913;0.001108;0;0;0.00568742583089868
Classe;12.401.858/0001-47;2026-07-01;1;2026-08-14;ATRIUM FII;2012-08-15;INVESTIDOR QUALIFICADO;BRATRNCTF005;2626000;N;N;;Multicategoria;Definida;Indeterminado;;31/12;N;N;S;N;N;BTG PACTUAL SERVICOS FINANCEIROS S.A. DISTRIBUIDOR;59281253000123;Praia de Botafogo;501;6º Andar;Botafogo;Rio de Janeiro;RJ;22.250-040;55 11 3383-3102;;;www.btgpactual.com;ri.fundoslistados@btgpactual.com;2026-07-01;1;12401858000147;1;0;306257263.27;116.625005;2626000;-0.00282;-0.000161;0;0.000167
Classe;12.516.185/0001-70;2026-07-01;1;2026-08-14;VINCI OFFICES FUNDO DE INVESTIMENTO IMOBILIÁRIO;2013-07-24;INVESTIDORES EM GERAL;BRVINOCTF001;82826295;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;S;N;N;S;N;BRL TRUST DTVM S.A.;13486793000142;Rua Alves Guimarães;1216;;Pinheiros;São Paulo;SP;05410-002;(11) 3509-0600;;;www.apexgroup.com/apex-brazil/;infolegal@apexgroup.com;2026-07-01;1;12516185000170;123845;;813695317.48;9.82411826437486;82826295;0.008789;0.004294;;0.000516367356397289
Classe;12.681.340/0001-04;2026-07-01;1;2026-08-12;BB RENDA CORPORATIVA FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2011-06-13;INVESTIDOR PROFISSIONAL;BRBBRCCTF004;1590000;N;N;;Outros;Definida;Indeterminado;;31/12;S;S;N;S;S;BEM DTVM LTDA;00066670000100;Núcleo Cidade de Deus;S/N;Prédio Prata - 4º Andar;Vila Yara;Osasco;SP;06029-900;(11) 3684-4522;;;www.bradescobemdtvm.com.br;bemdtvm@bradesco.com.br;2026-07-01;1;12681340000104;8481;;164723350.5;103.599591509434;1590000;-0.007217;0;0;8.5E-05
Classe;12.804.013/0001-00;2026-07-01;1;2026-08-12;FII SC 401 - RESPONSABILIDADE LIMITADA;2010-10-25;INVESTIDORES EM GERAL;BRFISCCTF008;1699996;N;S;;Escritórios;Ativa;Indeterminado;;31/12;S;N;N;S;N;BR-CAPITAL DIST. DE TÍTULOS E VALORES MOBILIÁRIOS S/A;44077014000189;RUA SURUBIM;577;CONJ. 101;CIDADE MONÇÕES;SÃO PAULO;SP;04571-050;(11) 5508-3500;;;www.brcapital.com.br;fundos@brcapital.com.br;2026-07-01;1;12804013000100;208;;188888624.17;111.111216832275;1699996;0.006042;0.005487;0;0.000259
Classe;12.809.972/0001-00;2026-07-01;1;2026-08-13;HEDGE ATRIUM SHOPPING SANTO ANDRÉ FUNDO DE INVEST IMOB;2011-03-23;INVESTIDORES EM GERAL;BRATSACTF000;1751141;N;N;;Shoppings;Definida;Indeterminado;;31/12;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2026-07-01;1;12809972000100;304;;129301512.47;73.8384358940828;1751141;0.004813;0.002714;0;0.00037
Classe;12.811.222/0001-73;2026-07-01;1;2026-08-04;FII PLANNER 2481 - FII OAR;2011-04-25;INVESTIDOR PROFISSIONAL;BRTAGICTF008;130657.83128704;N;N;;Multicategoria;Ativa;Indeterminado;;31/12;N;N;S;N;N;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Jardim Paulistano;São Paulo;SP;04538-132;(11) 3504-6800;;;www.planner.com.br;informacoesregulatorias@planner.com.br;2026-07-01;1;12811222000173;1;1;15216721.42;116.462375581381;130657.83128704;-0.001317;0;0;0.0018838926736427
Classe;12.887.506/0001-43;2026-07-01;2;2026-08-14;FUNDO DE INVESTIMENTO IMOBILIARIO CAIXA SEQ LOGISTICA RENDA;2011-12-07;INVESTIDORES EM GERAL;BRCXTLCTF003;53597;N;N;;Logística;Definida;Indeterminado;;31/12;S;N;N;S;N;CAIXA ECONÔMICA FEDERAL;00360305000104;AVENIDA PAULISTA;750;9º andar;BELA VISTA;SÃO PAULO;SP;01310-300;(11) 3572-4266;;;www.caixa.gov.br;geafi06@caixa.gov.br;2026-07-01;2;12887506000143;555;;22181157.37;413.850726160046;53597;0.008259;0.002405;0;0.000946
Classe;12.969.125/0001-03;2026-07-01;1;2026-08-12;FII CAIXA INCORPORAÇÃO;2012-05-31;INVESTIDOR PROFISSIONAL;BRINCPCTF008;467;N;N;;Residencial;Ativa;Determinado;2028-12-30;31/12;N;S;N;N;S;CAIXA ECONOMICA FEDERAL;00360305000104;AVENIDA PAULISTA;750;9º Andar;Jardim Paulista;São Paulo;SP;01310-908;(11) 3572-4400;;;www.caixa.gov.br;geafi06@caixa.gov.br;2026-07-01;1;12969125000103;1;;195466330.16;418557.452162741;467;0.013294;0;0;0.000545
Classe;12.978.943/0001-72;2026-07-01;1;2026-08-13;PARQUE ANHANGUERA FUNDO DE INVESTIMENTO IMOBILIÁRIO;2011-03-31;INVESTIDORES EM GERAL;BRPQAGCTF009;13991890;N;N;;Logística;Ativa;Indeterminado;;30/06;S;N;N;S;N;HEDGE INVESTMENTS DTVM LTDA;07253654000176;AVENIDA BRIGADEIRO FARIA LIMA;3600;11º ANDAR CJ 112;ITAIM BIBI;SÃO PAULO;SP;04538-132;(11) 5412-5400;;;www.hedgeinvest.com.br;dtvm@hedgeinvest.com.br;2026-07-01;1;12978943000172;456;;790269517.93;56.4805410798684;13991890;0.009043;0.008679;0;0.000183
Classe;12.989.974/0001-29;2026-07-01;1;2026-08-07;CAIXA FUNDO DE INVESTIMENTO IMOBILIARIO PORTO MARAVILHA;2011-05-27;INVESTIDOR QUALIFICADO;BRPMRVCTF001;4735662339.00747;N;N;;Multicategoria;Ativa;Determinado;2064-11-25;31/12;N;N;S;N;N;CAIXA ECONÔMICA FEDERAL;00360305000104;AVENIDA PAULISTA;750;9º ANDAR;BELA VISTA;SÃO PAULO;SP;01310-908;11 3572.4400;;;www.caixa.gov.br;geafi06@caixa.gov.br;2026-07-01;1;12989974000129;1;;6926790721.66;1.46268678503623;4735662339.00747;0.000322;0;0;0.000182508
Classe;13.000.836/0001-38;2026-07-01;1;2026-08-13;OSASCO PROPERTIES FUNDO DE INVESTIMENTO IMOBILIÁRIO - FII;2018-03-01;INVESTIDOR QUALIFICADO;BRBRTYCTF000;24.07829606;N;N;;Multicategoria;Ativa;Indeterminado;;30/06;N;S;N;N;S;PLANNER CORRETORA DE VALORES S.A.;00806535000154;Avenida Brigadeiro Faria Lima;3900;10º andar;Itaim Bibi;São Paulo;SP;04538-132;(11) 2172-2600;0800 179 444;(11) 2172-2667;www.planner.com.br;informacoesregulatorias@planner.com.br;2026-07-01;1;13000836000138;1;0;91500986.31;3800143.75111891;24.07829606;-0.000685;0;0;0.000219
Classe;13.020.465/0001-56;2026-07-01;1;2026-08-12;FII CAIXA DESENVOLVIMENTO IMOBILIARIO;2013-05-01;INVESTIDOR QUALIFICADO;BRCXDSCTF002;297.7;S;N;;Multicategoria;Ativa;Determinado;2029-06-30;31/12;N;S;N;N;S;CAIXA ECONOMICA FEDERAL;00360305000104;AVENIDA PAULISTA;750;9º Andar;Jardim Paulista;São Paulo;SP;01310-908;(11) 3572-4400;;;www.caixa.gov.br;geafi06@caixa.gov.br;2026-07-01;1;13020465000156;1;;-12883882.11;-43278.0722539469;297.7;-0.00572;0;0;0
Classe;13.022.994/0001-99;2026-07-01;1;2026-08-14;FII ELDORADO FII  RESPONSABILIDADE LIMITADA;2010-11-18;INVESTIDORES EM GERAL;BRELDOCTF002;787256;N;S;;Shoppings;Definida;Indeterminado;;31/12;S;N;N;S;N;RIO BRAVO INVESTIMENTOS DTVM LTDA;72600026000181;AV. CHEDID JAFET;222;Conjunto 32 - BLOCO B;VILA OLÍMPIA;SÃO PAULO;SP;04551-065;(11) 3509-6600;;;www.riobravo.com.br;fundosimobiliarios@riobravo.com.br;2026-07-01;1;13022994000199;112;;1355948362.21;1722.37285229963;787256;0.005957;0.005773;0;5.5E-05
