ID_Registro_Fundo;CNPJ_Fundo;Codigo_CVM;Data_Registro;Data_Constituicao;Tipo_Fundo;Denominacao_Social;Data_Cancelamento;Situacao;Data_Inicio_Situacao;Data_Adaptacao_RCVM175;Data_Inicio_Exercicio_Social;Data_Fim_Exercicio_Social;Patrimonio_Liquido;Data_Patrimonio_Liquido;Diretor;CNPJ_Administrador;Administrador;Tipo_Pessoa_Gestor;CPF_CNPJ_Gestor;Gestor
6732;64128426000108;125395;2025-12-19;2025-12-19;FIP;ATLANTERHAVSVEGEN FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2025-12-29;2025-12-19;2026-04-01;2027-03-31;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;17723993000122;CHARLES RIVER ADMINISTRADORA DE RECURSOS FINANCEIROS LTDA.
6745;64160513000142;125408;2025-12-24;2025-12-23;FIP;MOUNT KILIMANJARO FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;;Em Funcionamento Normal;2026-05-11;2025-12-24;2026-05-11;2027-03-31;;;GUSTAVO DANTAS FALCIN;45201272000198;AMERICA P.E. ADMINISTRAÇÃO DE RECURSOS LTDA;PJ;31384260000131;ORIZ ASSET MANAGEMENT LTDA.
6747;64191278000176;125410;2025-12-29;2025-12-16;FIP;YVY CAPITAL ATLAS RODOVIAS FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE;;Em Funcionamento Normal;2026-06-25;2025-12-29;2026-06-25;2027-04-30;;;LIZANDRO SOMMER ARNONI;02332886000104;XP INVESTIMENTOS CCTVM S.A.;PJ;51233251000157;YVY CAPITAL ASSET MANAGEMENT LTDA.
6758;64381969000132;126007;2026-01-09;2026-01-09;FIP;WASTE FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Fase Pré-Operacional;2026-01-09;2026-01-09;;;;;JOSE WALTER LUCAS;23025053000162;APEX GROUP INVESTIMENTOS LTDA.;PJ;23025053000162;APEX GROUP INVESTIMENTOS LTDA.
6769;64720849000112;126018;2026-01-26;2026-01-26;FIP;BTG PACTUAL COINVESTIMENTO CRÉDITO IV FIP INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2026-02-19;2026-01-26;2026-05-01;2027-04-30;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;29650082000100;BTG PACTUAL ASSET MANAGEMENT S/A DTVM
6774;64768982000149;126023;2026-01-28;2026-01-28;FIP;PÁTRIA INFRAESTRUTURA CRÉDITO DI III FIP EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2026-03-03;2026-01-28;2026-03-03;2027-02-28;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;12461756000117;PÁTRIA INVESTIMENTOS LTDA.
6780;64889987000120;126029;2026-02-03;2026-02-03;FIP;VALORA ESTRUTURA TESOURARIA FEEDER FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA - FIP-IE;;Em Funcionamento Normal;2026-03-12;2026-02-03;2026-03-12;2026-12-31;;;ERICK WARNER DE CARVALHO;62232889000190;BANCO DAYCOVAL S.A.;PJ;07559989000117;VALORA IMOBILIÁRIO E INFRAESTRUTURA LTDA.
6787;65028019000191;126036;2026-02-09;2026-02-04;FIP;4W WTE BIOENERGIA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM  INFRAESTRUTURA;;Em Funcionamento Normal;2026-06-19;2026-02-09;2026-06-19;2027-03-31;;;GUSTAVO DANTAS FALCIN;45201272000198;AMERICA P.E. ADMINISTRAÇÃO DE RECURSOS LTDA;PJ;45201272000198;AMERICA P.E. ADMINISTRAÇÃO DE RECURSOS LTDA
6801;65323706000130;126050;2026-02-25;2026-02-25;FIP;NATURAL CAPITAL INFRA II FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA - RESP LIMITADA;;Em Funcionamento Normal;2026-04-24;2026-02-25;2026-04-24;2026-12-31;;;FABIO MAEYAMA;18313996000150;TMF BRASIL SERVICOS DE ADMINISTRACAO DE FUNDOS LTDA;PJ;48392176000162;NATURAL CAPITAL GESTÃO DE RECURSOS LTDA.
6807;65482590000181;126056;2026-03-04;2026-03-03;FIP;ARARA-AZUL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Fase Pré-Operacional;2026-03-04;2026-03-04;;;;;JOSE WALTER LUCAS;23025053000162;APEX GROUP INVESTIMENTOS LTDA.;PJ;23025053000162;APEX GROUP INVESTIMENTOS LTDA.
6814;65680653000104;126063;2026-03-13;2026-03-13;FIP;ITAÚ INFRACORE TRANSMISSÃO II FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESP LIMITADA;;Em Funcionamento Normal;2026-06-10;2026-03-13;2026-06-10;2027-02-28;;;ROBERTA ANCHIETA DA SILVA;62418140000131;INTRAG DTVM LTDA.;PJ;40430971000196;ITAU UNIBANCO ASSET MANAGEMENT LTDA.
6815;65680663000140;126064;2026-03-13;2026-03-13;FIP;ITAÚ INFRACORE TRANSMISSÃO I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESP LIMITADA;;Em Funcionamento Normal;2026-06-10;2026-03-13;2026-06-10;2027-02-28;;;ROBERTA ANCHIETA DA SILVA;62418140000131;INTRAG DTVM LTDA.;PJ;40430971000196;ITAU UNIBANCO ASSET MANAGEMENT LTDA.
6821;65796061000152;126069;2026-03-19;2026-03-19;FIP;ITAÚBA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2026-04-17;2026-03-19;2026-07-01;2027-06-30;;;ROBERTA ANCHIETA DA SILVA;62418140000131;INTRAG DTVM LTDA.;PJ;40430971000196;ITAU UNIBANCO ASSET MANAGEMENT LTDA.
6829;65878226000135;126078;2026-03-24;2026-03-24;FIP;HERITAGE FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2026-03-31;2026-03-24;2026-03-31;2026-12-31;;;ALEXANDRE LODI DE OLIVEIRA;02150453000120;OLIVEIRA TRUST SERVICER S/A;PJ;02150453000120;OLIVEIRA TRUST SERVICER S/A
6832;65881979000108;126081;2026-03-24;2026-03-24;FIP;KINEA EQUITY INFRA II A PRIVATE FIP EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Fase Pré-Operacional;2026-03-24;2026-03-24;;;;;ROBERTA ANCHIETA DA SILVA;62418140000131;INTRAG DTVM LTDA.;PJ;08604187000144;KINEA INVESTIMENTOS LTDA.
6832;65881979000108;126081;2026-03-24;2026-03-24;FIP;KINEA EQUITY INFRA II A PRIVATE FIP EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Fase Pré-Operacional;2026-03-24;2026-03-24;;;;;ROBERTA ANCHIETA DA SILVA;62418140000131;INTRAG DTVM LTDA.;PJ;04661817000161;KINEA PRIVATE EQUITY INVESTIMENTOS S/A
6840;66051037000157;126089;2026-04-02;2026-04-01;FIP;AZ QUEST INFRA EXCESS RETURN FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;;Em Funcionamento Normal;2026-04-17;2026-04-02;2026-04-17;2027-03-31;;;ERICK WARNER DE CARVALHO;62232889000190;BANCO DAYCOVAL S.A.;PJ;50544038000101;AZ QUEST INFRA LTDA.
6841;66061064000100;126090;2026-04-02;2026-04-02;FIP;PATRIA INFRAESTRUTURA IV EIXO COINVESTIMENTO FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES;;Em Funcionamento Normal;2026-07-03;2026-04-02;2026-07-03;2026-12-31;;;CINTIA SANT'ANA DE OLIVEIRA;45246410000155;BANCO GENIAL S.A.;PJ;22119959000183;GENIAL GESTÃO LTDA.
6846;66149567000132;126095;2026-04-08;2026-04-08;FIP;VENTOS DO SUL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;;Fase Pré-Operacional;2026-04-08;2026-04-08;;;;;ANGELA AMODEO;62318407000119;S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;PJ;11013757000136;TRIUS CAPITAL GESTÃO DE INVESTIMENTOS E CONSULTORIA LTDA
6847;66151388000130;126096;2026-04-08;2026-04-08;FIP;BTG PACTUAL ARES INFRA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE;;Em Funcionamento Normal;2026-04-30;2026-04-08;2026-04-30;2027-01-31;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;29650082000100;BTG PACTUAL ASSET MANAGEMENT S/A DTVM
6853;66361653000104;126103;2026-04-20;2024-11-29;FIP;ATLAS INFRAESTRUTURA EDUCACIONAL FIP EM INFRAESTRUTURA RESP LIMITADA;;Em Funcionamento Normal;2026-05-04;2026-04-20;2026-05-04;2026-12-31;;;FABIO MAEYAMA;18313996000150;TMF BRASIL SERVICOS DE ADMINISTRACAO DE FUNDOS LTDA;PJ;18313996000150;TMF BRASIL SERVICOS DE ADMINISTRACAO DE FUNDOS LTDA
6860;66574586000106;126110;2026-05-04;2026-04-25;FIP;FUNDO DE INV EM PARTICIPAÇÃO INFRAESTRUTURA, IMOBILIÁRIO, SANEAMENTO, HABIT E MOBILIDADE SUSTENTÁVEL;;Em Funcionamento Normal;2026-06-26;2026-05-04;2026-06-26;2026-12-31;;;VITOR CARNEVALE ISOLDI;58252526000149;VV CAPITAL LTDA.;PJ;58252526000149;VV CAPITAL LTDA.
6866;66581239000100;126116;2026-05-04;2026-04-24;FIP;INFRA I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2026-08-24;2026-05-04;2026-08-24;2027-03-31;;;DOUGLAS FABRES PEZZIN;40888143000104;GV ATACAMA CAPITAL LTDA;PJ;32706879000188;GALAPAGOS CAPITAL INVESTIMENTOS E PARTICIPAÇÕES LTDA.
6872;66662528000134;126122;2026-05-07;2026-05-07;FIP;ARCH CAPITAL DATA CENTERS FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESP LIMT;;Em Funcionamento Normal;2026-07-21;2026-05-07;2026-07-21;2026-12-31;;;ERICK WARNER DE CARVALHO;62232889000190;BANCO DAYCOVAL S.A.;PJ;13189560000188;ARCH CAPITAL LTDA.
6880;66801916000159;126130;2026-05-15;2026-05-14;FIP;RBR SMART CITIES I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2026-07-27;2026-05-15;2026-07-27;2027-03-31;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;44361607000172;RBR INFRA GESTORA DE RECURSOS LTDA.
6884;66872229000124;126134;2026-05-19;2026-05-19;FIP;RBR INFRA ADVISORY PRÉ III RENDA+ FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA;;Em Funcionamento Normal;2026-07-03;2026-05-19;2026-07-03;2027-06-30;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;44361607000172;RBR INFRA GESTORA DE RECURSOS LTDA.
6889;66916326000171;126139;2026-05-21;2026-05-21;FIP;INFRA BRASIL INVESTIMENTO FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE;;Em Funcionamento Normal;2026-06-30;2026-05-21;2026-06-30;2027-04-30;;;LIZANDRO SOMMER ARNONI;02332886000104;XP INVESTIMENTOS CCTVM S.A.;PJ;51233251000157;YVY CAPITAL ASSET MANAGEMENT LTDA.
6891;66997525000151;126142;2026-05-26;2026-05-26;FIP;MONTERENZIO FUNDO DE INVESTIMENTO EM  PARTICIPAÇÕES EM INFRAESTRUTURA - RESPONSABILIDADE  LIMITADA;;Fase Pré-Operacional;2026-05-26;2026-05-26;;;;;GUSTAVO DANTAS FALCIN;45201272000198;AMERICA P.E. ADMINISTRAÇÃO DE RECURSOS LTDA;PJ;45201272000198;AMERICA P.E. ADMINISTRAÇÃO DE RECURSOS LTDA
6904;67561599000103;126156;2026-06-18;2026-06-18;FIP;VALORA INFRA PRÉ TITANIUM FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE;;Em Funcionamento Normal;2026-08-04;2026-06-18;2026-08-04;2027-07-31;;;ERICK WARNER DE CARVALHO;62232889000190;BANCO DAYCOVAL S.A.;PJ;07559989000117;VALORA IMOBILIÁRIO E INFRAESTRUTURA LTDA.
6916;67673651000113;126168;2026-06-25;2026-06-25;FIP;PILAR FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2026-07-03;2026-06-25;2026-07-03;2027-03-31;;;RICARDO FUSCALDI DE FIGUEIREDO BAPTISTA;17595680000136;VÓRTX GRAFENO S.A.;PJ;37747986000178;MERCURIO GESTORA DE RECURSOS LTDA.
6918;67710184000154;126170;2026-06-26;2026-06-26;FIP;NATURAL ENERGIA NOVA ERA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE L;;Em Funcionamento Normal;2026-06-30;2026-06-26;2026-06-30;2027-05-31;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;48392176000162;NATURAL CAPITAL GESTÃO DE RECURSOS LTDA.
6921;67756124000172;126173;2026-06-30;2026-06-30;FIP;AMAMBAI FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2026-07-02;2026-06-30;2026-07-02;2027-05-31;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;10957035000177;ATMOS CAPITAL GESTÃO DE RECURSOS LTDA
6924;67796964000169;126176;2026-07-02;2026-07-02;FIP;4UM FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA EM ENERGIA DE RESPONSABILIDADE LIMITADA;;Fase Pré-Operacional;2026-07-02;2026-07-02;;;;;LUCIANO COELHO DE MAGALHÃES NETTO;76621457000185;4UM DTVM S.A.;PJ;03983856000112;4UM GESTÃO DE RECURSOS LTDA.
6930;68033613000169;126182;2026-07-15;2026-07-15;FIP;VANTAGE INFRA DEBT FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;;Em Funcionamento Normal;2026-08-28;2026-07-15;2026-08-28;2027-03-31;;;ERICK WARNER DE CARVALHO;62232889000190;BANCO DAYCOVAL S.A.;PJ;50544038000101;AZ QUEST INFRA LTDA.
6931;68066617000143;126183;2026-07-17;2026-07-17;FIP;RUYZ FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;;Fase Pré-Operacional;2026-07-17;2026-07-17;;;;;RICARDO ALLEGRETTI MARINHO;57375598000110;IDFIP ADMINISTRAÇÃO FIDUCIARIA LTDA;PJ;53286395000105;W14 - ASSET MANAGEMENT LTDA.
6944;68566574000165;126196;2026-08-13;2026-08-13;FIP;AZEVEDO & TRAVASSOS INFRAESTRUTURA II FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES;;Em Funcionamento Normal;2026-08-14;2026-08-13;2026-08-14;2026-12-31;;;CLAUDIA SIOLA CIANFARAN;00806535000154;PLANNER CORRETORA DE VALORES S.A.;PJ;11402234000181;4I CAPITAL LTDA
6946;68681061000103;126198;2026-08-19;2026-08-19;FIP;633 FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Fase Pré-Operacional;2026-08-19;2026-08-19;;;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;10957035000177;ATMOS CAPITAL GESTÃO DE RECURSOS LTDA
6949;68724753000183;126201;2026-08-21;2026-08-21;FIP;ATLÂNTICO FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA;;Em Funcionamento Normal;2026-08-25;2026-08-21;2026-08-25;2027-02-28;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;07625159000140;BTG PACTUAL GESTORA DE INVESTIMENTOS ALTERNATIVOS LTDA.
6950;68725526000172;126202;2026-08-21;2026-08-21;FIP;PORTO SEGURO FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA;;Em Funcionamento Normal;2026-08-27;2026-08-21;2026-08-27;2027-02-28;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;07625159000140;BTG PACTUAL GESTORA DE INVESTIMENTOS ALTERNATIVOS LTDA.
6951;68726073000107;126203;2026-08-21;2026-08-21;FIP;MONTE CARLO FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA;;Em Funcionamento Normal;2026-08-25;2026-08-21;2026-08-25;2027-02-28;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;07625159000140;BTG PACTUAL GESTORA DE INVESTIMENTOS ALTERNATIVOS LTDA.
6952;68782314000127;126204;2026-08-25;2026-08-25;FIP;VETRA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Fase Pré-Operacional;2026-08-25;2026-08-25;;;;;HEIDY FERREIRA SANTANA;15489568000195;INTRA INVESTIMENTOS DTVM LTDA;PJ;35541359000150;INTRA BLACK INVESTIMENTOS GESTÃO DE RECURSOS LTDA
6955;68872657000182;126207;2026-08-31;2026-08-31;FIP;Kinea Equity Infra II Master Fundo de Investimento em Participações em Infraestrutura Resp Limitada;;Fase Pré-Operacional;2026-08-31;2026-08-31;;;;;ROBERTA ANCHIETA DA SILVA;62418140000131;INTRAG DTVM LTDA.;PJ;04661817000161;KINEA PRIVATE EQUITY INVESTIMENTOS S/A
7300;01963414000189;8915;1997-09-18;;FMIA-CL;BB PRIVATE EQUITY INFRAESTRUTURA NORDESTE FUNDO DE INVESTIMENTO EM AÇÕES;2000-03-31;Cancelado;2000-03-31;;;;4153000.00;1999-12-31;;;;;;
7928;61155077000125;1805;2025-06-04;2025-06-04;FIIM;BTG PACTUAL TEVA DEBÊNTURES DE INFRAESTRUTURA FUNDO DE ÍNDICE;2026-05-11;Cancelado;2026-05-11;2025-06-04;;;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;29650082000100;BTG PACTUAL ASSET MANAGEMENT S/A DTVM
8004;65421381000128;2577;2026-03-02;2026-03-02;FIIM;TREND ETF INFRAESTRUTURA ESG B3 CLASSE DE  ÍNDICE - RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2026-09-04;2026-03-02;2026-09-04;2027-03-31;;;MARIA LUIZA GREGÓRIO PAIVA;01522368000182;BANCO BNP PARIBAS BRASIL S/A;PJ;37918829000188;XP ALLOCATION ASSET MANAGEMENT LTDA
8046;68008712000190;2992;2026-07-14;2026-07-14;FIIM;BTG PACTUAL TEVA INFRAESTRUTURA HÍBRIDO FUNDO DE ÍNDICE;;Em Funcionamento Normal;2026-09-01;2026-07-14;2026-09-01;2027-03-31;;;GUSTAVO COTTA PIERSANTI;59281253000123;BTG PACTUAL SERVIÇOS FINANCEIROS S/A DTVM;PJ;29650082000100;BTG PACTUAL ASSET MANAGEMENT S/A DTVM
8234;01963414000189;2461;1997-09-18;1997-09-18;FITVM;BB PRIVATE EQUITY INFRAESTRUTURA NORDESTE FUNDO DE INVESTIMENTO EM AÇÕES;2005-03-10;Cancelado;2005-03-10;;;;10826465.71;2005-03-09;;;;;;
9409;11390498000162;209084;2009-12-11;2009-12-24;FIDC;FIDC FINANCEIROS CREDIT SUISSE INFRAESTRUTURA;2010-11-23;Cancelado;2010-11-23;;;;;;EDUARDO ESTEFAN VENTURA;62418140000131;INTRAG DTVM LTDA.;PJ;02150453000120;OLIVEIRA TRUST SERVICER S/A
9680;14561043000150;211097;2011-11-07;2011-11-25;FIDC;FIDC DA SANEAMENTO DE GOIAS S.A. - SANEAGO - INFRAESTRUTURA;2015-12-23;Cancelado;2015-12-23;;2021-10-01;2022-09-30;0.00;2016-01-31;ANDRE BERNARDINO DA CRUZ FILHO;00066670000100;BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;PJ;06576569000186;INTEGRAL INVESTIMENTOS LTDA.
9768;16959261000173;212069;2012-11-16;2012-11-16;FIDC;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DA SANEAMENTO DE GOIÁS - SANEAGO - INFRAESTRUTURA II;2015-12-23;Cancelado;2015-12-23;;2021-10-01;2022-09-30;270188593.53;2015-11-30;ANDRE BERNARDINO DA CRUZ FILHO;00066670000100;BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;PJ;06576569000186;INTEGRAL INVESTIMENTOS LTDA.
9866;18289873000121;213096;2013-11-19;2013-12-03;FIDC;FUNDO DE INVEST. EM DIR. CREDITÓRIOS BB VOTORANTIM HIGHLAND INFRAESTRUTURA RESPONSABILIDADE LIMITADA;;Em Funcionamento Normal;2013-12-30;2024-11-29;2026-01-01;2026-12-31;88575100.51;2024-11-30;DANIEL ALMEIDA BOGADO LEITE;30822936000169;BB GESTAO DE RECURSOS DTVM S.A;PJ;03384738000198;TIVIO CAPITAL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A.
9958;20045862000148;214034;2014-04-14;2014-07-11;FIDC;FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DA SANEAMENTO DE GOIAS S.A. SANEAGO INFRAESTRUTURA IV;2022-12-29;Cancelado;2022-12-29;;2023-10-01;2024-09-30;0.00;2022-12-31;JOSÉ ALEXANDRE COSTA DE FREITAS;36113876000191;OLIVEIRA TRUST DTVM S.A.;PJ;06576569000186;INTEGRAL INVESTIMENTOS LTDA.
10055;21545641000100;214116;2014-12-16;2014-12-18;FIDC;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DA SANEAMENTO DE GOIÁS S.A. SANEAGO INFRAESTRUTURA III;2015-12-23;Cancelado;2015-12-23;;2021-10-01;2022-09-30;127722303.45;2015-11-30;ANDRE BERNARDINO DA CRUZ FILHO;00066670000100;BEM - DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;PJ;06576569000186;INTEGRAL INVESTIMENTOS LTDA.
10555;28693003000177;217118;2017-10-26;2017-09-12;FIDC;KINEA INFRA II   FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE INFRAESTRUTURA;2020-12-10;Cancelado;2020-12-10;;2021-07-01;2022-06-30;0.00;2022-02-28;;;;;;
10669;29328779000150;218013;2018-01-29;2017-12-20;FIDC;FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS BNP PARIBAS CAFAM INFRAESTRUTURA I;2021-02-10;Cancelado;2021-02-10;;;;;;DANILO CHRISTÓFARO BARBIERI;13486793000142;APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;PJ;02562663000125;BNP PARIBAS ASSET MANAGEMENT BRASIL LTDA
10867;31457390000157;218182;2018-11-08;2018-08-03;FIDC;KINEA INFRA III - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE INFRAESTRUTURA;2021-05-10;Cancelado;2021-05-10;;2021-07-01;2022-06-30;0.00;2021-08-31;ROBERTA ANCHIETA DA SILVA;62418140000131;INTRAG DTVM LTDA.;PJ;08604187000144;KINEA INVESTIMENTOS LTDA.
10936;32159538000130;219126;2019-07-26;2018-11-09;FIDC;KINEA INFRA IV FUNDO DE INVESTIMENTO EM DIREITOS CREDITORIOS DE INFRAESTRUTURA;2021-11-10;Cancelado;2021-11-10;;2021-07-01;2022-06-30;0.00;2022-02-28;ROBERTA ANCHIETA DA SILVA;62418140000131;INTRAG DTVM LTDA.;PJ;08604187000144;KINEA INVESTIMENTOS LTDA.
11153;34218609000153;220024;2020-01-22;2019-06-27;FIDC;SANTANDER INFRAESTRUTURA INCENTIVADO - FUNDO DE INVESTIMENTO EM COTAS DE FIDC;2021-03-15;Cancelado;2021-03-15;;;;;;MARCELO VIEIRA FRANCISCO;62318407000119;S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;PJ;10231177000152;SANTANDER BRASIL GESTÃO DE RECURSOS LTDA
11154;34218619000199;220023;2020-01-22;2019-06-27;FIDC;SANTANDER INFRAESTRUTURA INCENTIVADO - FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS I;2021-03-15;Cancelado;2021-03-15;;;;;;MARCELO VIEIRA FRANCISCO;62318407000119;S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;PJ;10231177000152;SANTANDER BRASIL GESTÃO DE RECURSOS LTDA
11190;34633504000160;220001;2020-01-03;2019-08-05;FIDC;KINEA INFRA V - FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO;2021-11-17;Cancelado;2021-11-17;;2021-07-01;2022-06-30;97208294.82;2021-10-31;ROBERTA ANCHIETA DA SILVA;62418140000131;INTRAG DTVM LTDA.;PJ;08604187000144;KINEA INVESTIMENTOS LTDA.
11295;35864178000165;220205;2020-08-31;2020-08-31;FIDC;ITAÚ II FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS DE INFRAESTRUTURA;2023-09-13;Cancelado;2023-09-13;;;;;;ROBERTA ANCHIETA DA SILVA;62418140000131;INTRAG DTVM LTDA.;PJ;60701190000104;ITAU UNIBANCO S.A.
11953;42479574000134;221399;2021-10-18;2021-10-08;FIDC;KINEA INFRA VI - FUNDO INCENTIVADO DE INVESTIMENTO EM INFRAESTRUTURA RENDA FIXA CRÉDITO PRIVADO;2021-11-17;Cancelado;2021-11-17;;2021-10-22;2022-06-30;;;ROBERTA ANCHIETA DA SILVA;62418140000131;INTRAG DTVM LTDA.;PJ;08604187000144;KINEA INVESTIMENTOS LTDA.
13174;52258677000128;223449;2023-09-20;2023-09-20;FIDC;ITAÚ PIRINEUS FUNDO DE INVESTIMENTOS EM DIREITOS CREDITÓRIOS DE INFRAESTRUTURA - RESP LIMITADA;;Em Funcionamento Normal;2023-09-27;2024-03-27;2026-07-01;2027-06-30;528258414.79;2024-09-30;ROBERTA ANCHIETA DA SILVA;62418140000131;INTRAG DTVM LTDA.;PJ;40430971000196;ITAU UNIBANCO ASSET MANAGEMENT LTDA.
